,loss,binary_accuracy,TP,TN,FP,FN,precision,recall,val_loss,val_binary_accuracy,val_TP,val_TN,val_FP,val_FN,val_precision,val_recall
16,0.0004020456690341234,0.8031716346740723,345.0,2238.0,504.0,129.0,0.4063604176044464,0.7278481125831604,0.4141218960285187,0.8776041865348816,39.0,298.0,2.0,45.0,0.9512194991111755,0.4642857015132904
17,0.00040664940024726093,0.7969527244567871,334.0,2229.0,513.0,140.0,0.3943329453468323,0.7046413421630859,0.4730168879032135,0.8203125,14.0,301.0,0.0,69.0,1.0,0.16867469251155853
18,0.0003911667736247182,0.8177860975265503,351.0,2279.0,464.0,122.0,0.43067485094070435,0.7420718669891357,0.4545396864414215,0.84375,25.0,299.0,1.0,59.0,0.9615384340286255,0.2976190447807312
19,0.000387809268431738,0.80534827709198,346.0,2244.0,501.0,125.0,0.4085005819797516,0.7346072196960449,0.44484710693359375,0.8385416865348816,22.0,300.0,0.0,62.0,1.0,0.261904776096344
20,0.00039255438605323434,0.8218283653259277,334.0,2309.0,435.0,138.0,0.4343302845954895,0.7076271176338196,0.4528193175792694,0.8567708134651184,32.0,297.0,4.0,51.0,0.8888888955116272,0.3855421543121338
21,0.00038895048783160746,0.8134328126907349,351.0,2265.0,478.0,122.0,0.42340168356895447,0.7420718669891357,0.4748408794403076,0.8619791865348816,31.0,300.0,1.0,52.0,0.96875,0.3734939694404602
22,0.00038497368223033845,0.8125,337.0,2276.0,467.0,136.0,0.41915422677993774,0.7124735713005066,0.42415130138397217,0.8723958134651184,40.0,295.0,6.0,43.0,0.8695651888847351,0.4819277226924896
23,0.0003887439670506865,0.808768630027771,352.0,2249.0,493.0,122.0,0.4165680408477783,0.7426160573959351,0.4465760290622711,0.84375,23.0,301.0,0.0,60.0,1.0,0.27710843086242676
24,0.000380808167392388,0.8125,345.0,2268.0,478.0,125.0,0.41919806599617004,0.7340425252914429,0.4687580168247223,0.8333333134651184,21.0,299.0,0.0,64.0,1.0,0.24705882370471954
25,0.00038069512811489403,0.8261815905570984,336.0,2321.0,424.0,135.0,0.4421052634716034,0.7133758068084717,0.44903847575187683,0.8671875,37.0,296.0,7.0,44.0,0.8409090638160706,0.45679011940956116
26,0.0003865405451506376,0.8019278645515442,337.0,2242.0,499.0,138.0,0.4031100571155548,0.7094736695289612,0.4612950384616852,0.8359375,30.0,291.0,10.0,53.0,0.75,0.3614457845687866
27,0.000374196853954345,0.822139322757721,340.0,2304.0,438.0,134.0,0.4370180070400238,0.7172995805740356,0.43765735626220703,0.8671875,34.0,299.0,0.0,51.0,1.0,0.4000000059604645
28,0.00037330100894905627,0.8230721354484558,348.0,2299.0,444.0,125.0,0.43939393758773804,0.7357293963432312,0.49281784892082214,0.84375,40.0,284.0,16.0,44.0,0.7142857313156128,0.4761904776096344
29,0.0003682672104332596,0.8146766424179077,339.0,2281.0,464.0,132.0,0.4221668839454651,0.7197452187538147,0.46358421444892883,0.8645833134651184,64.0,268.0,34.0,18.0,0.6530612111091614,0.7804877758026123
30,0.00036803807597607374,0.8327114582061768,348.0,2330.0,412.0,126.0,0.4578947424888611,0.7341772317886353,0.4403550922870636,0.875,33.0,303.0,0.0,48.0,1.0,0.40740740299224854
31,0.00036642770282924175,0.8320895433425903,343.0,2333.0,409.0,131.0,0.45611703395843506,0.7236286997795105,0.47302237153053284,0.9010416865348816,51.0,295.0,5.0,33.0,0.9107142686843872,0.6071428656578064
32,0.0003694602055475116,0.8283582329750061,350.0,2314.0,430.0,122.0,0.44871795177459717,0.741525411605835,0.44784221053123474,0.8359375,20.0,301.0,0.0,63.0,1.0,0.2409638613462448
